Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,311.799988,317.500000,307.000000,312.350006,167.755722,113852
2002-07-02,314.799988,323.000000,313.500000,315.399994,169.393784,166016
2002-07-03,316.250000,322.500000,312.000000,314.350006,168.829880,196486
2002-07-04,316.750000,319.850006,316.750000,318.149994,170.870773,233997
2002-07-05,319.899994,330.000000,319.899994,324.049988,174.039505,472596
2002-07-08,331.000000,340.000000,328.000000,338.850006,181.988266,317179
2002-07-09,339.299988,343.899994,333.000000,336.649994,180.806625,456642
2002-07-10,336.600006,338.000000,328.000000,329.500000,176.966568,98892
2002-07-11,330.000000,330.000000,322.250000,323.399994,173.690384,68794
2002-07-12,326.799988,332.000000,326.000000,327.950012,176.134125,63190
2002-07-15,328.000000,328.799988,319.000000,320.649994,172.213440,87809
2002-07-16,318.500000,320.950012,314.000000,315.000000,169.178955,47189
2002-07-17,314.100006,317.899994,305.000000,307.750000,165.285141,122953
2002-07-18,308.100006,315.000000,307.500000,312.250000,167.702011,173079
2002-07-19,300.000000,314.000000,300.000000,307.250000,165.016632,84246
2002-07-22,302.000000,307.700012,299.200012,301.899994,162.143311,103234
2002-07-23,300.000000,309.100006,298.049988,306.100006,164.399002,78746
2002-07-24,307.000000,309.750000,295.950012,299.049988,160.612610,189959
2002-07-25,312.000000,312.000000,284.549988,287.250000,154.275085,266291
2002-07-26,285.299988,289.700012,276.149994,278.500000,149.575699,178532
2002-07-29,279.899994,281.899994,246.050003,274.000000,147.158875,386909
2002-07-30,280.000000,289.000000,275.100006,276.500000,148.501526,254176
2002-07-31,255.000000,272.000000,255.000000,267.100006,143.453049,325601
2002-08-01,269.000000,279.899994,255.250000,262.799988,141.143600,438415
2002-08-02,260.000000,271.950012,255.500000,269.000000,144.473480,229465
2002-08-05,271.799988,280.100006,271.799988,276.250000,148.367249,297447
2002-08-06,277.399994,284.899994,272.100006,279.500000,150.112762,184716
2002-08-07,282.000000,284.899994,272.000000,273.399994,146.836578,164013
2002-08-08,275.799988,279.000000,272.000000,274.200012,147.266266,166449
2002-08-09,278.000000,278.000000,273.000000,275.500000,147.964447,94358
2002-08-12,276.700012,287.000000,275.000000,283.700012,152.368469,182823
2002-08-13,285.850006,288.000000,280.649994,285.700012,153.442673,156701
2002-08-14,279.200012,300.500000,279.200012,298.700012,160.424652,650771
2002-08-15,298.700012,298.700012,298.700012,298.700012,160.424652,0
2002-08-16,299.000000,306.000000,297.049988,300.600006,161.445038,762266
2002-08-19,303.000000,308.500000,298.000000,299.649994,160.934845,487314
2002-08-20,300.149994,303.750000,292.000000,294.149994,157.980942,259312
2002-08-21,294.899994,295.500000,281.549988,282.950012,151.965698,206978
2002-08-22,284.000000,286.850006,277.000000,278.000000,149.307144,203546
2002-08-23,282.500000,282.899994,272.000000,274.299988,147.319977,194880
2002-08-26,273.899994,281.899994,273.000000,277.500000,149.038605,169296
2002-08-27,282.000000,282.000000,269.500000,270.100006,145.064270,164835
2002-08-28,259.000000,275.000000,259.000000,273.750000,147.024582,88618
2002-08-29,277.500000,278.799988,264.000000,265.450012,142.566849,404807
2002-08-30,269.000000,271.700012,267.500000,269.000000,144.473480,204888
2002-09-02,275.000000,275.000000,266.600006,269.299988,144.634583,310499
2002-09-03,274.000000,275.000000,270.399994,274.000000,147.158875,117646
2002-09-04,272.500000,274.000000,268.000000,273.149994,146.702362,125061
2002-09-05,275.000000,277.000000,273.850006,275.100006,147.749649,245777
2002-09-06,275.799988,282.700012,274.250000,279.899994,150.327591,283714
2002-09-09,280.000000,280.000000,274.100006,276.149994,148.313538,251963
2002-09-10,276.149994,276.149994,276.149994,276.149994,148.313538,0
2002-09-11,277.799988,285.000000,276.000000,281.149994,150.998917,295020
2002-09-12,282.649994,283.899994,276.100006,279.149994,149.924820,124554
2002-09-13,279.000000,280.000000,275.500000,276.250000,148.367249,53643
2002-09-16,278.049988,278.750000,274.549988,275.100006,147.749649,28733
2002-09-17,275.000000,275.000000,273.200012,274.049988,147.185699,50392
2002-09-18,274.799988,275.750000,263.399994,266.450012,143.103928,142897
2002-09-19,270.100006,271.000000,250.500000,253.500000,136.148773,356542
2002-09-20,252.000000,265.000000,235.300003,258.500000,138.834137,584092
2002-09-23,260.000000,267.250000,260.000000,265.700012,142.701141,406385
2002-09-24,262.600006,275.000000,262.000000,270.399994,145.225388,405272
2002-09-25,269.000000,276.049988,265.000000,271.250000,145.681900,275355
2002-09-26,273.799988,279.000000,265.500000,267.100006,143.453049,147471
2002-09-27,269.799988,271.750000,266.299988,269.049988,144.500305,142003
2002-09-30,270.000000,270.450012,258.250000,260.149994,139.720337,290964
2002-10-01,260.049988,263.399994,247.600006,248.600006,133.517136,289011
2002-10-02,248.600006,248.600006,248.600006,248.600006,133.517136,0
2002-10-03,251.899994,253.500000,231.600006,233.399994,125.353539,670186
2002-10-04,236.000000,241.949997,234.149994,240.850006,129.354782,554248
2002-10-07,241.250000,246.800003,241.250000,245.000000,131.583649,113959
2002-10-08,245.949997,248.600006,244.100006,247.250000,132.792053,88763
2002-10-09,247.949997,265.250000,247.949997,261.700012,140.552795,509699
2002-10-10,258.000000,273.799988,254.050003,268.850006,144.392899,738387
2002-10-11,263.899994,266.899994,256.600006,258.500000,138.834137,360309
2002-10-14,262.799988,265.000000,258.399994,259.649994,139.451813,97833
2002-10-15,259.649994,259.649994,259.649994,259.649994,139.451813,0
2002-10-16,260.000000,264.950012,247.000000,248.149994,133.275452,262570
2002-10-17,249.800003,253.500000,235.100006,238.800003,128.253815,512707
2002-10-18,245.100006,257.899994,243.949997,255.800003,137.384094,810791
2002-10-21,257.100006,264.700012,250.949997,252.250000,135.477463,478714
2002-10-22,232.000000,254.000000,232.000000,236.350006,126.937935,629830
2002-10-23,238.649994,245.449997,230.699997,232.699997,124.977600,727425
2002-10-24,235.500000,239.899994,234.600006,237.699997,127.662979,369214
2002-10-25,239.899994,246.800003,235.750000,244.500000,131.315094,543559
2002-10-28,244.800003,248.000000,241.100006,245.300003,131.744766,233236
2002-10-29,246.800003,246.800003,234.000000,239.949997,128.871429,377029
2002-10-30,243.699997,244.800003,238.000000,241.100006,129.489014,155257
2002-10-31,242.699997,242.699997,235.050003,236.500000,127.018517,253562
2002-11-01,239.300003,244.100006,237.250000,240.199997,129.005692,371886
2002-11-04,243.000000,243.899994,241.149994,242.899994,130.455780,91077
2002-11-05,243.000000,244.000000,237.500000,240.000000,128.898270,222859
2002-11-06,240.000000,240.000000,240.000000,240.000000,128.898270,0
2002-11-07,241.000000,247.949997,238.000000,240.149994,128.978821,325023
2002-11-08,240.399994,253.899994,240.250000,252.899994,135.826538,756762
2002-11-11,255.000000,258.000000,247.600006,249.550003,134.027328,592658
2002-11-12,249.699997,262.500000,249.000000,260.549988,139.935165,643406
2002-11-13,262.500000,266.799988,258.100006,261.200012,140.284286,547409
2002-11-14,260.000000,261.500000,253.100006,254.750000,136.820099,225844
2002-11-15,255.000000,260.000000,252.000000,252.750000,135.745956,413411
2002-11-18,255.000000,257.899994,253.000000,254.800003,136.846985,322331
2002-11-19,254.800003,254.800003,254.800003,254.800003,136.846985,0
2002-11-20,256.899994,261.600006,252.550003,260.299988,139.800903,336527
2002-11-21,261.549988,265.000000,256.549988,258.250000,138.699921,521969
2002-11-22,260.200012,269.000000,259.100006,266.250000,142.996475,1113901
2002-11-25,267.500000,286.399994,265.250000,283.049988,152.019379,1636261
2002-11-26,283.700012,299.450012,280.100006,288.100006,154.731644,842073
2002-11-27,287.049988,287.950012,274.500000,279.799988,150.273895,455129
2002-11-28,286.000000,290.000000,281.799988,288.450012,154.919586,350652
2002-11-29,290.000000,293.950012,284.000000,286.149994,153.684326,347933
2002-12-02,289.000000,293.000000,283.100006,287.000000,154.140839,339824
2002-12-03,290.000000,292.649994,281.600006,282.450012,151.697128,317099
2002-12-04,279.000000,280.899994,267.049988,269.500000,144.742004,473822
2002-12-05,270.000000,277.000000,269.000000,275.850006,148.152466,203107
2002-12-06,277.000000,278.950012,254.649994,265.950012,142.835373,1253372
2002-12-09,258.000000,269.450012,258.000000,259.450012,139.344391,437418
2002-12-10,260.000000,266.250000,258.000000,263.399994,141.465805,469044
2002-12-11,267.899994,267.899994,259.950012,260.450012,139.881485,233079
2002-12-12,261.000000,264.000000,260.000000,260.399994,139.854630,223280
2002-12-13,262.549988,273.000000,261.250000,269.799988,144.903137,380073
2002-12-16,271.700012,274.399994,265.000000,268.399994,144.151199,477617
2002-12-17,270.100006,271.899994,265.250000,267.600006,143.721573,146917
2002-12-18,267.899994,279.950012,264.100006,278.149994,149.387741,509791
2002-12-19,280.000000,285.000000,274.700012,281.399994,151.133224,782585
2002-12-20,280.000000,281.250000,275.200012,279.100006,149.897964,164132
2002-12-23,276.500000,276.500000,272.500000,273.850006,147.078308,271619
2002-12-24,273.100006,273.100006,266.799988,268.399994,144.151199,428497
2002-12-25,268.399994,268.399994,268.399994,268.399994,144.151199,0
2002-12-26,270.000000,274.899994,268.000000,270.250000,145.144836,173992
2002-12-27,270.899994,273.500000,266.649994,269.750000,144.876297,250539
2002-12-30,272.350006,272.500000,267.649994,269.350006,144.661469,109448
2002-12-31,271.399994,271.850006,265.049988,268.200012,144.043808,107848
2003-01-01,265.000000,267.899994,260.000000,261.600006,140.499130,570776
2003-01-02,260.200012,263.899994,260.000000,261.100006,140.230576,263023
2003-01-03,261.149994,263.500000,261.000000,262.000000,140.713943,114923
2003-01-06,261.250000,263.399994,257.149994,258.649994,138.914734,143267
2003-01-07,259.250000,261.750000,250.750000,251.750000,135.208893,269805
2003-01-08,255.000000,256.149994,249.100006,252.850006,135.799713,361623
2003-01-09,253.199997,255.000000,249.100006,249.699997,134.107925,420255
2003-01-10,254.100006,264.000000,249.000000,250.250000,134.403290,362807
2003-01-13,251.000000,254.500000,247.100006,248.149994,133.275452,277478
2003-01-14,248.899994,250.199997,243.000000,245.649994,131.932709,369889
2003-01-15,246.000000,251.850006,244.100006,247.500000,132.926346,419788
2003-01-16,247.000000,253.800003,246.899994,250.000000,134.269028,546989
2003-01-17,251.449997,251.449997,245.000000,245.949997,132.093857,295456
2003-01-20,246.500000,247.399994,239.000000,239.850006,128.817734,490397
2003-01-21,240.100006,241.250000,235.750000,238.199997,127.931541,296871
2003-01-22,237.000000,240.250000,236.250000,238.600006,128.146347,516700
2003-01-23,238.649994,238.899994,237.149994,238.399994,128.038925,415371
2003-01-24,239.000000,239.250000,235.550003,236.699997,127.125908,129723
2003-01-27,237.800003,245.000000,235.100006,241.300003,129.596466,299079
2003-01-28,242.300003,246.000000,241.500000,242.850006,130.428925,149465
2003-01-29,243.300003,251.000000,242.600006,249.600006,134.054199,254004
2003-01-30,250.199997,258.000000,250.199997,255.250000,137.088684,345848
2003-01-31,252.899994,256.750000,252.000000,254.949997,136.927551,378368
2003-02-03,255.000000,256.000000,250.000000,253.000000,135.880249,152072
2003-02-04,252.250000,255.000000,252.250000,254.600006,136.739563,260153
2003-02-05,252.949997,253.899994,242.500000,245.600006,131.905884,325368
