Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,20.400000,20.799999,19.333332,20.266666,17.274729,3214200
2002-07-02,21.266666,21.333332,19.866667,20.200001,17.217903,3379200
2002-07-03,20.533333,20.600000,19.400000,19.866667,16.933783,1529400
2002-07-04,20.133333,21.866667,19.333332,21.866667,18.638517,6073950
2002-07-05,22.533333,24.066666,22.533333,24.066666,20.513739,19643850
2002-07-08,24.533333,26.533333,24.533333,26.533333,22.616255,13011600
2002-07-09,28.066666,28.066666,24.200001,25.133333,21.422937,13130550
2002-07-10,26.600000,26.600000,23.933332,24.066666,20.513739,2718750
2002-07-11,23.333332,24.266666,22.133333,22.333332,19.036293,4111950
2002-07-12,23.133333,24.600000,23.133333,24.600000,20.968334,5007450
2002-07-15,24.799999,26.000000,22.133333,22.466665,19.149944,8096850
2002-07-16,21.666666,23.333332,20.933332,21.533333,18.354397,5956050
2002-07-17,21.333332,21.799999,19.600000,20.799999,17.729322,2810700
2002-07-18,21.000000,22.933332,20.799999,22.866667,19.490894,5012100
2002-07-19,23.333332,23.466665,22.000000,22.733334,19.377241,3774000
2002-07-22,21.466665,22.533333,20.466665,20.533333,17.502022,1683750
2002-07-23,20.400000,21.000000,19.333332,20.933332,17.842976,3225000
2002-07-24,20.000000,21.600000,19.799999,20.066666,17.104246,1744650
2002-07-25,21.266666,21.266666,19.333332,19.933332,16.990606,1252500
2002-07-26,18.733334,18.799999,18.266666,18.333332,15.626803,1659900
2002-07-29,19.733334,19.733334,16.533333,16.733334,14.263016,1380000
2002-07-30,17.066666,17.333332,15.066666,15.200000,12.956044,1443750
2002-07-31,15.333333,15.733333,13.733333,15.200000,12.956044,1516200
2002-08-01,15.200000,16.733334,15.200000,16.733334,14.263016,2956500
2002-08-02,17.133333,17.466665,15.866666,17.266666,14.717613,1076700
2002-08-05,16.866667,18.533333,16.866667,17.733334,15.115385,1203900
2002-08-06,17.799999,17.866667,17.000000,17.466665,14.888085,1047000
2002-08-07,17.466665,18.000000,17.466665,17.866667,15.229036,507000
2002-08-08,17.866667,17.866667,16.533333,16.733334,14.263016,455250
2002-08-09,16.400000,17.333332,16.000000,16.933332,14.433487,855150
2002-08-12,17.333332,17.733334,16.799999,17.733334,15.115385,420000
2002-08-13,16.666666,17.799999,16.666666,17.200001,14.660787,285150
2002-08-14,16.799999,17.333332,16.799999,17.000000,14.490314,195000
2002-08-15,17.000000,17.000000,17.000000,17.000000,14.490314,0
2002-08-16,17.333332,17.333332,16.933332,17.066666,14.547140,270300
2002-08-19,16.933332,17.333332,16.933332,16.933332,14.433487,390000
2002-08-20,16.666666,17.533333,16.666666,17.333332,14.774438,597600
2002-08-21,17.533333,17.533333,17.133333,17.133333,14.603962,272400
2002-08-22,17.799999,17.799999,16.333332,17.133333,14.603962,277650
2002-08-23,17.666666,18.000000,17.200001,17.333332,14.774438,1950150
2002-08-26,17.600000,18.466665,17.200001,17.466665,14.888085,1635150
2002-08-27,18.666666,18.666666,16.666666,16.799999,14.319840,252000
2002-08-28,16.666666,16.666666,16.666666,16.666666,14.206189,150000
2002-08-29,16.333332,17.200001,16.333332,16.533333,14.092540,600000
2002-08-30,16.666666,17.666666,16.200001,17.133333,14.603962,1147500
2002-09-02,18.266666,18.333332,17.000000,17.266666,14.717613,2115000
2002-09-03,16.799999,17.333332,16.799999,16.799999,14.319840,405000
2002-09-04,16.400000,16.400000,15.133333,15.200000,12.956044,187500
2002-09-05,14.800000,15.400000,14.800000,15.400000,13.126518,150000
2002-09-06,16.533333,17.000000,16.200001,16.333332,13.922065,1282500
2002-09-09,15.800000,15.800000,15.333333,15.400000,13.126518,1155000
2002-09-10,15.400000,15.400000,15.400000,15.400000,13.126518,0
2002-09-11,16.000000,16.000000,15.333333,15.666666,13.353819,712500
2002-09-12,15.733333,16.666666,15.600000,16.666666,14.206189,1154700
2002-09-13,16.400000,17.333332,16.266666,17.133333,14.603962,635400
2002-09-16,17.333332,17.866667,16.666666,17.200001,14.660787,1455750
2002-09-17,17.333332,18.133333,17.333332,17.933332,15.285860,1317600
2002-09-18,17.666666,18.400000,17.333332,18.133333,15.456333,2128500
2002-09-19,19.333332,19.466665,17.333332,17.333332,14.774438,2949300
2002-09-20,17.466665,18.266666,17.333332,18.133333,15.456333,1207500
2002-09-23,18.000000,18.666666,17.333332,18.466665,15.740458,645000
2002-09-24,17.400000,17.600000,17.400000,17.600000,15.001738,345000
2002-09-25,17.466665,17.466665,17.400000,17.400000,14.831261,180000
2002-09-26,17.400000,18.600000,17.000000,18.266666,15.569985,585000
2002-09-27,18.266666,18.666666,18.133333,18.400000,15.683633,390000
2002-09-30,17.533333,18.533333,17.533333,18.333332,15.626803,2257500
2002-10-01,17.733334,18.000000,17.666666,17.799999,15.172206,106500
2002-10-02,17.799999,17.799999,17.799999,17.799999,15.172206,0
2002-10-03,18.000000,18.000000,17.466665,17.466665,14.888085,315000
2002-10-04,17.200001,17.866667,17.200001,17.333332,14.774438,225150
2002-10-07,16.733334,17.666666,16.666666,17.666666,15.058558,180000
2002-10-08,17.333332,17.333332,16.799999,17.000000,14.490314,939000
2002-10-09,17.000000,17.333332,17.000000,17.000000,14.490314,111000
2002-10-10,17.600000,17.600000,16.933332,17.600000,15.001738,150000
2002-10-11,18.666666,18.666666,17.600000,17.933332,15.285860,660000
2002-10-14,18.133333,18.133333,17.333332,17.533333,14.944914,285000
2002-10-15,17.533333,17.533333,17.533333,17.533333,14.944914,0
2002-10-16,17.333332,17.333332,17.333332,17.333332,14.774438,15000
2002-10-17,16.533333,17.333332,16.466665,17.333332,14.774438,213750
2002-10-18,16.866667,16.866667,16.866667,16.866667,14.376662,30000
2002-10-21,17.333332,17.333332,16.466665,16.799999,14.319840,225000
2002-10-22,16.533333,16.533333,16.466665,16.466665,14.035714,75000
2002-10-23,15.400000,16.533333,15.400000,16.533333,14.092540,82500
2002-10-24,16.066666,16.666666,16.066666,16.666666,14.206189,412500
2002-10-25,16.666666,16.666666,16.333332,16.666666,14.206189,517500
2002-10-28,16.666666,16.666666,16.333332,16.400000,13.978889,735000
2002-10-29,16.000000,16.400000,16.000000,16.000000,13.637942,277500
2002-10-30,16.000000,16.666666,16.000000,16.666666,14.206189,195000
2002-10-31,16.133333,16.133333,16.000000,16.000000,13.637942,60000
2002-11-01,16.133333,16.133333,16.133333,16.133333,13.751590,60000
2002-11-04,16.666666,16.666666,16.333332,16.533333,14.092540,255000
2002-11-05,16.333332,17.266666,16.333332,16.533333,14.092540,390000
2002-11-06,16.533333,16.533333,16.533333,16.533333,14.092540,0
2002-11-07,17.600000,17.600000,16.133333,16.133333,13.751590,162300
2002-11-08,15.400000,16.799999,15.333333,16.799999,14.319840,528750
2002-11-11,16.066666,16.799999,16.066666,16.666666,14.206189,285000
2002-11-12,16.333332,16.333332,16.333332,16.333332,13.922065,15000
2002-11-13,16.666666,16.666666,16.000000,16.466665,14.035714,120000
2002-11-14,16.666666,16.799999,16.200001,16.200001,13.808416,495000
2002-11-15,16.400000,16.400000,16.333332,16.333332,13.922065,150000
2002-11-18,16.666666,16.666666,16.666666,16.666666,14.206189,45000
2002-11-19,16.666666,16.666666,16.666666,16.666666,14.206189,0
2002-11-20,16.066666,16.066666,16.066666,16.066666,13.694766,189750
2002-11-21,16.000000,16.933332,16.000000,16.266666,13.865240,1020300
2002-11-22,16.000000,16.266666,16.000000,16.066666,13.694766,586500
2002-11-25,16.000000,16.666666,16.000000,16.000000,13.637942,376500
2002-11-26,16.133333,16.133333,16.000000,16.066666,13.694766,142500
2002-11-27,16.000000,16.000000,15.933333,16.000000,13.637942,660000
2002-11-28,16.066666,16.066666,16.000000,16.000000,13.637942,480000
2002-11-29,16.000000,16.666666,16.000000,16.666666,14.206189,300000
2002-12-02,16.733334,17.200001,16.733334,17.000000,14.490314,240000
2002-12-03,16.799999,16.799999,16.266666,16.266666,13.865240,231000
2002-12-04,16.266666,16.266666,16.266666,16.266666,13.865240,0
2002-12-05,16.000000,16.533333,16.000000,16.000000,13.637942,210000
2002-12-06,16.066666,17.333332,16.000000,17.200001,14.660787,936000
2002-12-09,17.200001,17.866667,16.799999,17.000000,14.490314,951000
2002-12-10,16.733334,17.066666,16.333332,16.533333,14.092540,473100
2002-12-11,16.333332,16.333332,16.333332,16.333332,13.922065,390000
2002-12-12,16.000000,17.333332,16.000000,16.266666,13.865240,150000
2002-12-13,16.066666,16.133333,16.066666,16.133333,13.751590,285000
2002-12-16,16.266666,16.266666,16.000000,16.000000,13.637942,172500
2002-12-17,16.000000,16.000000,16.000000,16.000000,13.637942,105000
2002-12-18,16.000000,16.000000,15.333333,15.333333,13.069695,1140000
2002-12-19,15.000000,15.333333,15.000000,15.333333,13.069695,120000
2002-12-20,15.333333,15.333333,15.333333,15.333333,13.069695,0
2002-12-23,15.000000,15.666666,15.000000,15.666666,13.353819,30300
2002-12-24,14.200000,15.600000,14.133333,14.200000,12.103673,514500
2002-12-25,14.200000,14.200000,14.200000,14.200000,12.103673,0
2002-12-26,15.400000,15.533333,15.400000,15.533333,13.240167,52500
2002-12-27,15.666666,16.200001,14.133333,14.666666,12.501446,457350
2002-12-30,15.066666,15.933333,14.800000,14.866666,12.671921,543000
2002-12-31,15.666666,16.000000,15.666666,16.000000,13.637942,810000
2003-01-01,16.266666,17.600000,16.133333,17.600000,15.001738,1331250
2003-01-02,18.266666,18.266666,16.733334,16.933332,14.433487,990300
2003-01-03,17.600000,18.666666,16.933332,16.933332,14.433487,45000
2003-01-06,16.666666,17.066666,16.666666,16.933332,14.433487,238500
2003-01-07,16.333332,16.600000,16.000000,16.000000,13.637942,195150
2003-01-08,15.533333,16.133333,15.466666,16.133333,13.751590,135000
2003-01-09,16.666666,16.666666,15.733333,15.733333,13.410641,330000
2003-01-10,16.200001,16.200001,16.000000,16.133333,13.751590,690000
2003-01-13,16.000000,16.066666,16.000000,16.000000,13.637942,645000
2003-01-14,16.066666,16.333332,16.066666,16.066666,13.694766,120000
2003-01-15,16.066666,16.066666,16.066666,16.066666,13.694766,210000
2003-01-16,16.200001,16.200001,15.666666,15.666666,13.353819,390000
2003-01-17,16.600000,16.666666,15.666666,15.666666,13.353819,577500
2003-01-20,16.000000,16.000000,15.733333,15.800000,13.467468,600000
2003-01-21,16.000000,16.000000,15.800000,15.800000,13.467468,240000
2003-01-22,15.800000,16.000000,15.666666,15.800000,13.467468,435150
2003-01-23,15.666666,16.000000,15.666666,16.000000,13.637942,1372500
2003-01-24,16.000000,17.000000,15.333333,15.466666,13.183344,2182650
2003-01-27,15.333333,16.066666,15.333333,15.333333,13.069695,202500
2003-01-28,15.333333,16.000000,15.333333,16.000000,13.637942,697500
2003-01-29,16.000000,16.133333,15.800000,15.800000,13.467468,375000
2003-01-30,15.466666,15.466666,15.466666,15.466666,13.183344,135000
2003-01-31,16.133333,16.666666,15.600000,15.800000,13.467468,421500
2003-02-03,16.333332,16.333332,15.066666,15.933333,13.581118,150000
2003-02-04,15.200000,15.200000,15.000000,15.000000,12.785571,322500
2003-02-05,15.000000,15.666666,15.000000,15.666666,13.353819,870000
2003-02-06,16.266666,16.266666,15.466666,15.600000,13.296994,240150
2003-02-07,14.866666,15.066666,14.666666,15.066666,12.842393,315000
2003-02-10,14.800000,14.800000,14.733333,14.733333,12.558271,78750
2003-02-11,15.466666,15.600000,15.000000,15.000000,12.785571,375000
2003-02-12,14.800000,15.666666,14.800000,15.066666,12.842393,467250
2003-02-13,15.066666,15.066666,15.066666,15.066666,12.842393,0
2003-02-14,15.266666,15.400000,14.666666,14.666666,12.501446,993000
2003-02-17,15.066666,15.066666,14.733333,14.933333,12.728746,225000
2003-02-18,14.933333,14.933333,14.733333,14.800000,12.615095,277500
2003-02-19,15.733333,15.733333,14.533333,14.533333,12.387796,150000
2003-02-20,14.600000,14.600000,14.266666,14.533333,12.387796,76050
2003-02-21,14.200000,15.066666,14.133333,15.066666,12.842393,195000
2003-02-24,15.066666,15.066666,15.066666,15.066666,12.842393,0
2003-02-25,14.066666,14.600000,14.066666,14.200000,12.103673,172500
2003-02-26,14.000000,14.000000,14.000000,14.000000,11.933199,15000
2003-02-27,14.800000,14.800000,14.000000,14.266666,12.160497,120000
2003-02-28,15.333333,15.466666,14.066666,14.400000,12.274145,270000
2003-03-03,14.066666,14.066666,14.000000,14.000000,11.933199,1200000
